Customer_ID,SSN,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance
CUS_0x2c31,680-06-0631,14258.02667,4,7,9,1,9,5,6.06,4,Good,967.23,37.22879528,28.41666667,No,107.8108996,366.6186098,High_spent_Large_value_payments,1191.373157
CUS_0xb4be,976-78-6014,1403.2375,8,6,30,7,36,21,23.66,10,Bad,4288.63,37.78075211,2.5,Yes,80.21854913,66.27787531,Low_spent_Large_value_payments,263.8273256
CUS_0xa7c3,327-52-9304,555.2058333,9,7,19,7,44,15,15.62,7,Bad,1580.91,31.19700553,19.16666667,Yes,27.52869913,70.77410098,Low_spent_Small_value_payments,247.2177832
CUS_0x76e7,532-39-3348,2740.076667,6,8,31,6,18,22,3.99,13,Bad,2626.28,30.03588814,5.75,Yes,118.0668546,21.33816667,High_spent_Large_value_payments,374.6026454
CUS_0x396e,#F%$D@*&8,2372.340833,4,5,6,3,33,16,4.1,0,Standard,643.89,31.04380471,15.66666667,No,55.13993286,305.9489183,Low_spent_Small_value_payments,166.1452322
CUS_0x74f5,060-43-3101,5933.786667,9,6,19,5,17,0,22.48,12,Bad,4685.34,39.57432108,3,Yes,195.5397719,230.2338092,Low_spent_Medium_value_payments,393.6706073
CUS_0xacbe,406-29-0152,719.2125,4,4,28,6,26,11,12.65,5,Standard,1669.84,30.5359304,9.25,Yes,41.08254704,21.1408012,High_spent_Small_value_payments,269.6979018
CUS_0x9951,735-73-7454,1859.7075,0,4,8,1,3,3,9.09,2,Good,1118.37,36.18479598,15.91666667,No,8.821659719,141.0747127,Low_spent_Small_value_payments,326.0743775
CUS_0xae95,801-07-4941,9836.2425,5,6,10,2,10,0,8.47,0,Good,1124.02,29.57051958,29.16666667,No,171.0770243,170.4958135,High_spent_Large_value_payments,882.0514122
CUS_0x1f9e,192-60-6723,2371.504167,8,3,8,0,21,12,2.3,5,Standard,86.43,32.76881407,33.41666667,No,0,111.5333125,Low_spent_Large_value_payments,395.6171042
CUS_0x3e85,863-16-6413,11903.83,6,4,17,3,16,12,18.1,8,Standard,1037.68,38.43515845,22.25,Yes,224.1221386,247.7038276,High_spent_Large_value_payments,958.5570338
CUS_0xa47,815-90-8113,5305.615,4,5,8,2,7,0,5.68,1,Good,1177.38,37.49657668,26.16666667,No,77.00931295,128.5781545,Low_spent_Large_value_payments,594.9740326
CUS_0x1452,976-05-6851,6951.446667,8,8,22,5,29,17,18.75,11,Bad,4736.25,39.99531969,8.916666667,Yes,240.7514411,101.0511413,High_spent_Large_value_payments,593.3420843
CUS_0x76cf,656-17-2477,573.3729167,6,7,16,7,16,18,16.6,9,Standard,2041.74,37.56484685,15.16666667,Yes,42.0997216,24.71231113,Low_spent_Small_value_payments,280.5252589
CUS_0x572,643-37-2319,729.3333333,6,3,14,3,31,10,15.23,0,Standard,583.27,32.66370838,30.16666667,Yes,20.74354374,27.76198441,Low_spent_Medium_value_payments,304.4278052
CUS_0x104e,837-93-5062,1688.405833,8,4,18,4,9,16,12.32,6,Standard,1127.57,37.26595427,24.91666667,No,57.36421101,19.65926177,High_spent_Medium_value_payments,341.8171106
CUS_0x7b3c,397-72-8040,3703.8725,10,6,26,9,31,25,6.95,12,Bad,1275.46,22.64993836,8.916666667,Yes,298.8485303,139.0695313,Low_spent_Medium_value_payments,144.3468441
CUS_0x709d,042-91-6695,797.8025,9,6,33,5,59,14,0.8,12,Bad,2506.45,27.13175877,16.41666667,Yes,27.80112878,102.513896,Low_spent_Small_value_payments,239.4652253
CUS_0x8a12,691-41-8769,8005.145,5,6,6,3,30,7,9.09,2,Standard,627.5,33.11569136,24.41666667,No,138.5419769,102.9413811,High_spent_Large_value_payments,799.0311421
CUS_0x4eb4,955-76-5444,2594.44,5,7,14,4,20,16,17,5,Standard,811.08,32.70853881,10.91666667,Yes,57.08103771,121.2460915,High_spent_Small_value_payments,409.1322312
CUS_0x8c9a,759-79-5662,9932.72,0,2,3,4,10,8,5.71,1,Good,701.27,40.09320892,16.25,No,366.868297,389.7660015,Low_spent_Medium_value_payments,516.6377014
CUS_0x2c5e,688-03-3022,1806.265,9,8,26,2,18,14,11.26,11,Standard,1369.54,26.83457273,7.916666667,Yes,19.7587278,240.6802672,Low_spent_Small_value_payments,210.187505
CUS_0xb052,076-62-8134,757.9845833,4,4,8,7,7,8,19.16,5,Standard,2195.63,36.7091872,19.58333333,Yes,55.9509731,35.92782529,Low_spent_Small_value_payments,273.9196599
CUS_0x7c34,326-05-4047,10006.67,7,3,12,4,20,15,0.66,4,Standard,54.68,40.18842138,26.08333333,No,288.6654547,119.4309876,High_spent_Large_value_payments,832.5705577
CUS_0x4f04,546-04-1407,5751.085,8,4,4,1,30,14,0.67,4,Good,843.44,34.19870136,28.83333333,No,39.80832826,318.1931181,Low_spent_Small_value_payments,536.4628937
CUS_0x41b7,891-76-2011,928.39375,8,5,16,6,57,25,6.06,10,Bad,1514.74,23.41415974,8.75,Yes,27.52282261,24.41633266,Low_spent_Small_value_payments,320.9002197
CUS_0xa05f,276-54-6995,10559.03,2,3,5,4,7,8,3.57,3,Good,505.14,29.3709951,32.66666667,No,305.302835,905.9374723,Low_spent_Medium_value_payments,124.6626926
CUS_0x309d,887-92-9025,533.60875,6,5,28,4,22,14,17.12,10,Standard,2354.21,37.73661774,6.25,Yes,16.15751629,30.30857415,Low_spent_Medium_value_payments,269.4540116
CUS_0x8a6e,413-30-1170,1615.541667,4,4,19,1,31,12,1.31,4,Standard,1385.89,35.01240654,28.33333333,No,8.540130456,164.7074492,Low_spent_Medium_value_payments,268.306587
CUS_0x77d1,085-79-9089,1849.765833,1,7,8,0,13,9,3.36,2,Good,54.82,25.16238265,23.16666667,No,0,117.2167627,Low_spent_Small_value_payments,357.7598206
CUS_0xa672,874-58-8010,4356.4875,7,9,30,9,33,26,20.82,9,Bad,3164.78,26.07919779,0.083333333,Yes,214.8438774,228.6586235,Low_spent_Large_value_payments,262.1462491
CUS_0x8caf,093-46-5039,1371.406667,8,3,26,7,8,20,17.08,12,Standard,2076.13,39.10034913,18.16666667,Yes,108.0336712,57.70125441,High_spent_Small_value_payments,231.405741
CUS_0x25aa,177-44-9176,2637.111667,6,4,17,3,9,11,8.9,5,Standard,96.31,25.93997597,9.333333333,Yes,50.71445532,204.3268233,Low_spent_Large_value_payments,278.669888
CUS_0xbd08,605-66-3118,2548.169167,2,7,1,0,14,5,11.99,3,Good,1329.59,41.06407471,33.08333333,No,0,143.3451576,Low_spent_Small_value_payments,401.4717591
CUS_0x7517,795-08-8326,4689.265,8,7,18,5,36,20,35.82,6,Bad,4090.5,33.56195891,13.58333333,Yes,130.4684033,199.3915892,High_spent_Small_value_payments,399.0665075
CUS_0x5228,112-22-2857,4336.8925,10,5,32,7,21,18,19.59,13,Bad,4196.17,31.29356138,13.66666667,Yes,210.1897087,58.78560744,High_spent_Medium_value_payments,414.7139339
CUS_0x280b,434-17-8443,3025.489167,1,7,1,2,1,2,2.24,3,Good,142.05,23.63044024,30.58333333,No,33.36609811,236.453869,Low_spent_Large_value_payments,302.7289496
CUS_0x51b4,#F%$D@*&8,1530.285833,8,10,34,6,65,25,24.49,10,Bad,2725.14,39.46702438,8.75,Yes,82.65421881,146.7932997,Low_spent_Small_value_payments,213.5810648
CUS_0x8b12,645-02-5061,5246.428333,3,4,3,4,2,7,9.19,0,Good,64.53,28.07939681,16.41666667,No,170.5429655,99.87584852,High_spent_Large_value_payments,494.2240194
CUS_0xa459,315-62-8807,2658.756667,10,10,23,2,16,7,9.3,8,Standard,1498.09,38.2315833,12.16666667,Yes,30.75983367,51.44424564,High_spent_Medium_value_payments,433.6715874
CUS_0x7cfc,608-99-2576,8848.583333,3,5,16,1,14,17,16.33,4,Standard,1075.84,33.68198915,26.83333333,Yes,76.85756306,64.2920881,High_spent_Large_value_payments,983.7086822
CUS_0x728f,698-98-1498,2879.950833,1,5,3,4,8,8,2.28,2,Good,1067.3,24.68167302,16.66666667,No,55.40536574,188.6988302,Low_spent_Medium_value_payments,323.8908874
CUS_0x3cf7,226-49-8871,1391.546667,8,5,18,9,25,20,13.11,11,Bad,3380.69,40.5821768,7.666666667,Yes,127.2236916,22.45317291,High_spent_Large_value_payments,229.4778021
CUS_0xa71a,999-84-9578,1313.485833,7,8,23,2,49,14,12.39,6,Standard,2271.53,30.15490757,10.75,Yes,20.30880921,103.2465967,Low_spent_Small_value_payments,297.7931774
CUS_0x9b4c,129-84-0948,1410.033333,8,7,29,9,17,24,20.17,7,Bad,4432.68,26.793362,5.583333333,Yes,139.9403852,145.2447007,Low_spent_Small_value_payments,145.8182474
CUS_0x4330,#F%$D@*&8,1088.90375,8,5,8,4,18,12,2.96,1,Standard,759.86,22.58810616,28.58333333,Yes,31.3499696,114.4028087,Low_spent_Small_value_payments,253.1375967
CUS_0x9a58,669-26-2513,4306.27,8,3,3,4,17,10,4.04,1,Good,821.27,31.97170242,18.25,No,82.22147115,167.273391,High_spent_Medium_value_payments,431.1321379
CUS_0x409e,088-38-3435,4238.663333,6,3,4,4,18,18,9.43,2,Good,302.1,39.83414802,22.5,No,121.9288772,142.5527826,Low_spent_Small_value_payments,292.9082294
CUS_0xadb7,332-22-1188,2955.246667,10,5,18,7,33,26,16.82,6,Bad,3271.84,34.20617681,0.083333333,Yes,98.19308987,184.6666856,Low_spent_Small_value_payments,302.6648912
CUS_0xa9ca,720-44-3321,898.2529167,7,9,27,6,35,20,3.48,7,Bad,2198.82,24.92937452,17.66666667,Yes,29.39552203,120.018727,Low_spent_Small_value_payments,230.4110426
CUS_0x7dfb,986-47-8911,6535.43,10,6,16,6,29,19,9.94,11,Bad,2321.23,32.08164606,10.16666667,Yes,232.3847176,94.59513166,High_spent_Medium_value_payments,576.5631508
CUS_0x479,#F%$D@*&8,2828.915,4,5,8,4,21,19,2.75,7,Standard,581.05,25.17990331,12.08333333,Yes,92.35158352,50.74827411,High_spent_Medium_value_payments,389.7916424
CUS_0x9167,033-47-7890,14710.53333,2,6,6,4,5,12,1.47,4,Good,429.86,41.35399191,21.08333333,No,472.2784577,296.504285,High_spent_Large_value_payments,942.2705906
CUS_0x4a5b,395-63-5787,9225.666667,8,6,19,7,28,14,14.6,7,Standard,642.65,29.24192867,13,Yes,364.2904002,477.9202906,Low_spent_Large_value_payments,350.3559758
CUS_0x4883,822-72-2207,12352.54667,5,5,2,2,14,3,2.89,1,Good,218.25,36.89580297,21.41666667,No,164.9520794,1359.394441,Low_spent_Small_value_payments,0.908145844
CUS_0x6387,063-08-8008,4895.0525,8,4,7,2,12,0,0.94,1,Standard,417.27,33.99439238,26.58333333,No,82.73317699,93.13362812,High_spent_Medium_value_payments,563.6384449
CUS_0x3ce3,319-42-1987,7717.9825,5,3,9,0,1,9,7.29,0,Good,1315.6,29.42768535,18.16666667,No,0,605.6547311,Low_spent_Large_value_payments,436.1435189
CUS_0xa706,475-31-3601,8101.986667,6,6,19,1,7,18,6.94,5,Standard,999.36,38.81916502,26.5,Yes,64.96133685,287.4350579,High_spent_Small_value_payments,717.802272
CUS_0x2877,922-07-2675,6453.933333,4,4,32,2,27,8,9.62,7,Standard,2024.84,25.86304545,13.16666667,Yes,97.89725769,512.9191895,Low_spent_Medium_value_payments,314.5768861
CUS_0x1df1,265-59-2725,5849.576667,1,5,5,4,6,2,11.93,0,Good,192.45,23.62059845,15.91666667,No,214.4301784,283.948584,Low_spent_Small_value_payments,263.7883286
CUS_0x3f47,393-00-8916,4656.6225,8,5,21,8,44,19,8.05,10,Bad,1740.38,36.26215986,18.66666667,Yes,208.483448,60.72245822,High_spent_Large_value_payments,446.4563437
CUS_0x86b,372-37-8955,6034.68,9,5,32,7,19,21,19.66,9,Bad,2128.87,29.51343015,13.08333333,Yes,395.8793931,252.9426653,High_spent_Medium_value_payments,204.6459415
CUS_0x46eb,#F%$D@*&8,1588.553333,8,10,28,8,19,16,25.18,11,Bad,4182.21,32.71470197,1.416666667,Yes,87.46214102,68.0771681,High_spent_Small_value_payments,263.3160242
CUS_0x1863,316-92-2785,4900.553333,4,6,6,3,32,19,11.06,2,Standard,1078.02,38.69836479,22.66666667,Yes,90.94994557,339.3782531,Low_spent_Small_value_payments,349.7271346
CUS_0x79b,773-62-4134,4526.385,3,6,12,0,18,16,0.88,0,Standard,815.35,25.69837462,15.91666667,No,0,115.8077544,High_spent_Large_value_payments,576.8307456
CUS_0xbf19,209-19-4326,861.72875,3,5,6,7,30,17,16.99,8,Standard,343.41,39.58099898,5.416666667,Yes,36.62937698,71.6905836,Low_spent_Small_value_payments,267.8529144
CUS_0x2602,825-61-3522,4339.36173,9,7,23,6,35,23,9.05,6,Bad,3825.82,28.41107636,13.33333333,Yes,183.8344311,273.5780408,High_spent_Small_value_payments,289.5878614
CUS_0x96e,394-26-5712,1698.773333,4,4,6,0,13,0,3.22,0,Good,1247.3,26.40603353,20.25,No,0,28.29478712,High_spent_Medium_value_payments,391.5825462
CUS_0x56d1,203-76-0108,13731.86,0,5,11,1,13,8,0.68,0,Good,789.13,36.5283912,16.16666667,No,76.18230461,146.0267596,High_spent_Medium_value_payments,1400.976936
CUS_0xae0e,063-40-8380,8718.72,4,5,8,0,24,5,5.61,1,Good,1033.59,46.2937028,20.58333333,No,0,61.64215703,High_spent_Large_value_payments,1050.229843
CUS_0x9bc4,644-42-9017,2899.384167,4,4,1,4,30,10,3.37,3,Good,1404.06,39.9291405,29.91666667,No,100.9154077,39.35478893,Low_spent_Medium_value_payments,399.66822
CUS_0x62a4,#F%$D@*&8,4156.268333,3,6,17,1,9,19,6.4,0,Standard,486.71,33.72492552,22.91666667,Yes,23.78387813,400.1931517,Low_spent_Medium_value_payments,271.6498035
CUS_0x62f0,183-01-9526,11444.62,4,6,18,2,21,9,-3.58,0,Standard,269.46,35.74443414,18.41666667,Yes,204.6182236,616.8399182,High_spent_Large_value_payments,886.2938642
CUS_0x342a,566-11-2306,5799.13,8,6,12,3,15,14,10.6,7,Standard,198.53,27.6248603,25.58333333,Yes,126.7894615,217.122165,Low_spent_Medium_value_payments,516.0013735
CUS_0xbb6e,896-42-9226,8775.635,5,6,7,2,9,13,11.53,3,Standard,977.19,34.30884371,26.75,Yes,127.9292135,1134.73594,Low_spent_Small_value_payments,673.5597321
CUS_0x7c55,218-72-3933,4197.8725,9,7,24,8,45,16,16.47,11,Bad,3403.23,24.05961625,13.5,Yes,270.2026196,238.3533639,Low_spent_Large_value_payments,201.2312665
CUS_0x467f,253-64-1331,1101.128333,8,10,33,8,15,19,11.19,12,Bad,3520.79,32.13503693,10.58333333,Yes,92.94111494,52.0155821,Low_spent_Small_value_payments,255.1561363
CUS_0x7590,751-03-4015,5619.146667,7,6,13,7,11,20,7.05,11,Standard,420.02,40.94151457,12.08333333,Yes,329.6660619,118.6102026,High_spent_Medium_value_payments,363.6384021
CUS_0x114a,133-89-5234,1230.455,0,7,2,2,15,2,3.95,0,Good,642.42,37.76381085,15.16666667,No,20.30165387,132.3098739,Low_spent_Small_value_payments,260.4339722
CUS_0x49dd,966-28-7046,1030.3725,8,5,32,5,34,23,25.11,8,Bad,2909.71,24.46833339,1.583333333,Yes,35.2567983,135.0161817,Low_spent_Small_value_payments,222.76427
CUS_0x481c,356-46-8172,1013.603333,4,3,15,3,21,0,5.78,5,Standard,486.05,32.39622858,11.25,Yes,20.88719603,71.13064199,Low_spent_Small_value_payments,259.0623706
CUS_0xa1ea,390-23-8969,11429.01667,8,3,11,0,23,15,21.5,4,Standard,1383.6,37.96156962,19.75,Yes,0,277.3982484,High_spent_Large_value_payments,1105.503418
CUS_0xc365,070-70-9782,5561.831667,8,7,5,2,8,10,5.11,2,Standard,1446.37,28.44219112,18.16666667,Yes,86.4011582,262.1556232,Low_spent_Small_value_payments,497.6263853
CUS_0x8efa,933-08-6838,1904.28,3,1,5,2,11,5,2.53,6,Good,1498.02,25.52809985,29.41666667,No,19.34731148,116.2318916,Low_spent_Small_value_payments,344.848797
CUS_0x6a17,998-47-8892,1480.585833,7,7,26,9,37,18,6.18,9,Bad,3247.42,38.06854044,10.16666667,Yes,93.61720092,63.26759253,Low_spent_Small_value_payments,281.1737899
CUS_0x8c03,739-21-8242,4762.293333,4,5,10,0,18,13,9.81,3,Standard,1263.12,26.65785559,16.5,Yes,0,128.2645272,High_spent_Medium_value_payments,597.9648061
CUS_0xa166,#F%$D@*&8,1315.006667,9,5,20,9,39,17,2.5,12,Bad,2575.23,34.87888323,15.25,Yes,94.85486815,18.18126405,High_spent_Medium_value_payments,268.4645345
CUS_0x7d27,573-84-1711,3231.099167,0,5,11,0,0,11,3.24,9,Good,190.04,41.2312031,25.25,No,0,182.1624895,Low_spent_Large_value_payments,410.9474272
CUS_0x51e,946-94-7531,11050.51333,3,3,19,0,13,16,6.06,0,Standard,53.73,34.40662869,25.41666667,Yes,0,86.92695747,High_spent_Large_value_payments,1258.124376
CUS_0xab3b,747-67-2935,7562.836667,4,7,7,0,27,16,11.09,3,Standard,1269.4,43.09389444,28.16666667,Yes,0,190.2358538,High_spent_Medium_value_payments,816.0478129
CUS_0x345b,118-30-0727,1157.9025,4,7,14,4,19,16,17.66,8,Standard,471.81,38.65753196,14.16666667,Yes,52.02492383,89.78858017,Low_spent_Small_value_payments,301.1851762
CUS_0x4c34,019-49-4119,2417.035,3,5,4,1,7,7,5.91,8,Good,1177.43,28.55273248,25.58333333,No,22.79977776,130.5947333,Low_spent_Large_value_payments,358.3089889
CUS_0x9fff,826-73-0532,1928.005833,4,3,10,1,18,12,4.1,3,Standard,94.75,37.80152426,21.83333333,No,17.06628101,22.80310536,High_spent_Medium_value_payments,402.931197
CUS_0xa41e,360-35-4496,7008.213333,6,6,30,4,32,16,17.39,15,Standard,1777.73,40.69729415,17.91666667,Yes,205.1953169,88.64287504,High_spent_Medium_value_payments,656.9831414
CUS_0x9c4,851-46-0194,1240.975833,9,8,23,3,59,16,20,11,Standard,1696.82,38.06822668,8.25,Yes,24.93505007,49.03250389,High_spent_Medium_value_payments,300.1300294
CUS_0x9d0d,550-29-3197,1209.963333,6,5,29,6,29,18,22.63,11,Bad,3154.07,34.81167376,12.91666667,Yes,58.21119197,140.2378952,Low_spent_Small_value_payments,212.5472462
CUS_0x63dd,706-84-4068,1392.3925,10,6,26,4,54,24,5.4,8,Bad,2031.89,29.29207666,19.41666667,Yes,60.82589002,46.94486958,High_spent_Medium_value_payments,281.4684904
CUS_0x3f27,042-79-0167,3300.939167,0,4,1,2,9,1,-0.8,1,Good,511.85,26.11934907,24.41666667,No,50.85101407,137.1226529,High_spent_Medium_value_payments,392.1202497
CUS_0xc247,800-03-6665,1254.375833,3,4,16,2,22,18,10.95,0,Standard,685.74,27.670114,24.75,No,18.07448505,36.67950532,Low_spent_Large_value_payments,340.683593
CUS_0xc723,305-49-2524,2851.1875,7,5,11,3,26,10,6.97,6,Standard,1343.67,36.71501257,14.08333333,Yes,77.54612497,58.05282439,High_spent_Small_value_payments,409.5198006
CUS_0x6065,332-11-5896,14458.33667,1,3,12,0,10,7,1.96,2,Good,461.16,45.69697529,29.91666667,No,0,411.4090543,Low_spent_Large_value_payments,1304.424612
CUS_0x7f61,707-44-1618,5902.5625,7,4,20,2,24,16,11.04,8,Standard,651.38,37.43315036,13.75,Yes,89.6574062,160.351673,High_spent_Small_value_payments,600.2471708
CUS_0x47b2,799-70-1935,4816.9725,6,5,11,2,23,16,14.29,5,Standard,2019.51,39.94061525,16.83333333,Yes,69.73399854,148.4988981,Low_spent_Medium_value_payments,543.4643534
CUS_0x9338,#F%$D@*&8,6059.03,5,3,12,4,22,18,9.1,4,Standard,51.39,37.35689095,25.5,No,127.1503019,249.6274608,Low_spent_Large_value_payments,499.1252372
CUS_0x5794,201-91-3081,896.0895833,6,8,19,5,36,18,34.81,11,Bad,2758.61,36.0250722,4.333333333,Yes,31.95448983,19.51340238,High_spent_Large_value_payments,278.1410661
CUS_0xa560,316-70-8777,11387.555,1,3,4,0,9,5,1.05,3,Good,933.84,43.52791792,27.66666667,No,0,275.8992659,High_spent_Medium_value_payments,1003.401463
CUS_0x4c3e,181-99-1436,2449.4225,4,4,2,0,11,3,14.75,0,Good,460.32,24.82766405,26.08333333,No,0,328.695755,Low_spent_Small_value_payments,206.246495
CUS_0x41e4,803-07-6149,919.13,5,3,5,0,20,17,3.5,6,Good,328.41,33.40262245,19.58333333,No,0,54.26624057,High_spent_Small_value_payments,297.6467594
CUS_0xb560,221-90-6592,5326.255,7,4,10,3,26,13,15.85,2,Standard,1230.58,29.83841499,31.25,Yes,120.3581056,286.3988566,High_spent_Medium_value_payments,572.5574884
CUS_0x4e8b,961-90-2351,1495.0375,7,6,16,0,29,0,14.21,3,Standard,69.51,24.25015834,27.75,Yes,0,201.1433338,Low_spent_Small_value_payments,238.3604162
CUS_0x9b60,624-63-2071,5086.58,3,4,15,4,21,19,23.1,7,Standard,527.16,32.71696532,19.91666667,Yes,129.3664035,191.6773825,High_spent_Medium_value_payments,437.614214
CUS_0xaf23,231-01-3965,1223.393333,10,6,19,9,34,0,28.15,7,Bad,4813.02,37.81350257,10.75,Yes,99.12637797,59.80653121,Low_spent_Small_value_payments,253.4064242
CUS_0x82cc,156-63-4771,836.18375,8,8,27,9,43,20,15.55,10,Bad,2526.03,31.87246464,1.25,Yes,49.36401455,35.06060412,Low_spent_Small_value_payments,289.1937563
CUS_0x7812,992-47-8736,1581.750417,3,3,10,4,6,11,1.22,2,Good,919.98,34.60627217,17.66666667,No,38.11255604,103.3542308,Low_spent_Medium_value_payments,296.7082548
CUS_0x93bb,886-41-9777,3620.97,8,5,21,3,17,0,16.56,9,Standard,2638.03,37.17723999,14.58333333,Yes,53.27462435,76.24652338,High_spent_Medium_value_payments,482.5758523
CUS_0x46e6,772-99-7774,750.5645833,9,7,16,8,34,21,25.21,12,Bad,3525.61,37.43008756,8.083333333,Yes,36.17024397,15.33001034,High_spent_Medium_value_payments,273.556204
CUS_0x3ca6,059-86-1986,2955.613333,8,7,12,3,30,0,1.96,2,Standard,1472.7,26.21782584,22.25,No,73.57946752,63.34900068,High_spent_Large_value_payments,398.6328651
CUS_0xc081,736-71-7699,7000.596667,6,3,14,2,30,17,16.94,6,Standard,902.37,37.38561319,13.58333333,Yes,120.1416337,353.4944148,High_spent_Small_value_payments,486.4236182
CUS_0xc6bb,001-84-7802,4859.09,10,6,21,9,44,23,27.19,10,Bad,4198.06,31.2577668,10.16666667,Yes,336.8419981,122.8015125,High_spent_Medium_value_payments,276.2654894
CUS_0x683,680-24-2269,863.6175,6,5,16,6,26,0,19.91,5,Standard,45.82,31.64017975,19.75,Yes,53.76195803,27.88748083,Low_spent_Large_value_payments,274.7123111
CUS_0x3af5,#F%$D@*&8,3680.97,8,10,17,8,27,16,20.12,7,Bad,2770.15,34.39898109,11.66666667,Yes,160.255399,85.9954782,High_spent_Medium_value_payments,371.8461228
CUS_0xa9e3,005-46-5010,804.6283333,10,6,18,6,60,26,2.62,16,Bad,1990.69,31.06177047,18.91666667,Yes,29.59967892,64.21193485,Low_spent_Medium_value_payments,266.6512196
CUS_0x791e,667-96-7235,3068.915,8,6,9,3,12,16,15.52,8,Standard,1270.18,37.98724863,10.83333333,Yes,84.75534306,115.2806244,High_spent_Medium_value_payments,356.8555325
CUS_0x9953,792-02-6835,989.5945833,8,9,27,2,27,14,18.46,15,Standard,1353.77,33.88000178,17.41666667,Yes,9.058562006,34.26771152,Low_spent_Medium_value_payments,335.6331848
CUS_0x8153,596-27-5459,6584.953333,1,4,10,0,0,4,2.75,1,Good,278.8,25.21299532,31.91666667,No,0,314.2296836,Low_spent_Medium_value_payments,624.2656497
CUS_0x51b,551-15-6622,3835.046667,4,5,16,0,29,20,4.97,5,Standard,967.75,40.77365622,19.41666667,Yes,0,106.2708999,Low_spent_Medium_value_payments,557.2337668
CUS_0x264c,902-94-4726,4300.731667,5,5,5,2,10,17,15.11,7,Standard,345.71,23.42847185,15.83333333,Yes,60.10848226,425.5047064,Low_spent_Medium_value_payments,224.459978
CUS_0x2e31,377-14-3303,5309.226667,9,8,27,8,38,17,26.48,8,Bad,4523.88,38.32022375,13.41666667,Yes,231.2901933,120.1943021,High_spent_Medium_value_payments,429.4381712
CUS_0x9eec,148-15-4934,10511.765,2,3,3,0,11,8,4.04,3,Good,518.4,44.22292166,28.25,No,0,411.8786115,High_spent_Large_value_payments,1141.994512
CUS_0x5fbf,809-92-8326,507.5954167,10,6,32,7,32,22,3.33,11,Bad,1636.23,35.30209309,8.25,Yes,32.40642842,20.60283078,Low_spent_Small_value_payments,287.7502825
CUS_0xaac3,#F%$D@*&8,858.28375,4,7,8,4,23,17,1.57,3,Good,165.88,31.84961612,31.33333333,No,32.05796275,35.57351898,Low_spent_Medium_value_payments,298.1968933
CUS_0x2041,348-82-9441,1767.54,4,6,15,2,17,16,13.51,3,Standard,155.22,24.71857029,27.91666667,No,25.14400588,116.6995396,Low_spent_Large_value_payments,324.9104546
CUS_0x7b15,173-42-8880,1359.8225,5,6,13,2,16,11,1.72,2,Standard,1203.17,30.94293512,21.75,No,16.03971008,179.0901382,Low_spent_Small_value_payments,230.8524017
CUS_0x80b1,769-65-4167,4282.645,7,4,9,5,20,16,8.34,9,Standard,1286.68,36.18977957,12.66666667,Yes,147.0038704,137.985567,Low_spent_Large_value_payments,403.2750626
